connection,word
TRANSACTION RECORD,RECEIPT
TRANSACTION RECORD,STATEMENT
WHAT “STOCK” MIGHT MEAN,ANCESTRY
WHAT “STOCK” MIGHT MEAN,BROTH
WHAT “STOCK” MIGHT MEAN,CATTLE
WHAT “STOCK” MIGHT MEAN,MERCHANDISE
FEATURES ON A PAIR OF JEANS,BUTTON
FEATURES ON A PAIR OF JEANS,FLY
FEATURES ON A PAIR OF JEANS,POCKET
FEATURES ON A PAIR OF JEANS,RIVET
"OBJECTS IN 0-, 1-, 2- AND 3-DIMENSIONAL SPACE",LINE
"OBJECTS IN 0-, 1-, 2- AND 3-DIMENSIONAL SPACE",PLANE
"OBJECTS IN 0-, 1-, 2- AND 3-DIMENSIONAL SPACE",POINT
"OBJECTS IN 0-, 1-, 2- AND 3-DIMENSIONAL SPACE",SOLID
WEB BROWSER MENUS,FILE
WEB BROWSER MENUS,HISTORY
WEB BROWSER MENUS,VIEW
WEB BROWSER MENUS,WINDOW
MEMBER OF A ’60S BAND,ANIMAL
MEMBER OF A ’60S BAND,DOOR
MEMBER OF A ’60S BAND,KINK
MEMBER OF A ’60S BAND,SUPREME
HIGHLY SKILLED,ACE
HIGHLY SKILLED,CRACKERJACK
HIGHLY SKILLED,EXPERT
HIGHLY SKILLED,HOTSHOT
USED TO FIX A FLAT,CHOCK
USED TO FIX A FLAT,JACK
USED TO FIX A FLAT,TIRE
USED TO FIX A FLAT,WRENCH
JOAQUIN PHOENIX MOVIES,GLADIATOR
JOAQUIN PHOENIX MOVIES,HER
JOAQUIN PHOENIX MOVIES,JOKER
JOAQUIN PHOENIX MOVIES,SIGNS
WORDS STARTING WITH MUSIC GENRES,POPCORN
WORDS STARTING WITH MUSIC GENRES,RAPTURE
WORDS STARTING WITH MUSIC GENRES,ROCKETRY
WORDS STARTING WITH MUSIC GENRES,SOULMATE
NIGHTSPOTS,BAR
NIGHTSPOTS,CLUB
NIGHTSPOTS,DISCO
NIGHTSPOTS,LOUNGE
CAST OFF,DITCH
CAST OFF,DROP
CAST OFF,LOSE
CAST OFF,SHED
UNITS OF LENGTH,FATHOM
___ SALE,BAKE
___ SALE,CLEARANCE
___ SALE,GARAGE
___ SALE,SAMPLE
ENJOY,FANCY
ENJOY,LOVE
ENJOY,RELISH
ENJOY,SAVOR
FILLER WORDS,LIKE
FILLER WORDS,LITERALLY
FILLER WORDS,UM
FILLER WORDS,WELL
COMPONENTS OF A LOCK,CYLINDER
COMPONENTS OF A LOCK,PIN
COMPONENTS OF A LOCK,SPRING
COMPONENTS OF A LOCK,TUMBLER
HOMOPHONES OF UNITS OF MEASURE,CARROT
HOMOPHONES OF UNITS OF MEASURE,HURTS
HOMOPHONES OF UNITS OF MEASURE,JEWEL
HOMOPHONES OF UNITS OF MEASURE,OM
SOMETHING GAINED FROM HARD WORK,BENEFIT
SOMETHING GAINED FROM HARD WORK,FRUIT
SOMETHING GAINED FROM HARD WORK,RETURN
SOMETHING GAINED FROM HARD WORK,REWARD
KINDS OF BAGELS,EGG
KINDS OF BAGELS,EVERYTHING
KINDS OF BAGELS,PLAIN
KINDS OF BAGELS,POPPY
CONTRIBUTE TO A MOVIE,ACT
CONTRIBUTE TO A MOVIE,DIRECT
CONTRIBUTE TO A MOVIE,PRODUCE
CONTRIBUTE TO A MOVIE,WRITE
STARTS OF MONSTERS,FRANK
STARTS OF MONSTERS,MUM
STARTS OF MONSTERS,VAMP
STARTS OF MONSTERS,WERE
CONNECT,JOIN
NUISANCE,BOTHER
NUISANCE,HANDFUL
NUISANCE,PAIN
NUISANCE,PEST
QUANTITY WORDS,FEW
QUANTITY WORDS,MANY
QUANTITY WORDS,SEVERAL
QUANTITY WORDS,SOME
"TAROT CARDS, WITH “THE”",FOOL
"TAROT CARDS, WITH “THE”",LOVERS
"TAROT CARDS, WITH “THE”",MAGICIAN
"TAROT CARDS, WITH “THE”",TOWER
DELI BREAD OPTIONS,BUN
DELI BREAD OPTIONS,HERO
DELI BREAD OPTIONS,ROLL
DELI BREAD OPTIONS,WRAP
SLANG FOR MOUTH,CHOPS
SLANG FOR MOUTH,KISSER
SLANG FOR MOUTH,TRAP
SLANG FOR MOUTH,YAP
KEEP RHYTHM WITH MUSIC,BOB
KEEP RHYTHM WITH MUSIC,CLAP
KEEP RHYTHM WITH MUSIC,SNAP
KEEP RHYTHM WITH MUSIC,TAP
ROUND OF ___,APPLAUSE
ROUND OF ___,DRINKS
ROUND OF ___,FUNDING
ROUND OF ___,GOLF
SHADES OF RED,BRICK
SHADES OF RED,CHERRY
SHADES OF RED,ROSE
SHADES OF RED,RUBY
LITTLE BIT OF A BEVERAGE,DROP
LITTLE BIT OF A BEVERAGE,SPLASH
LITTLE BIT OF A BEVERAGE,SPOT
LITTLE BIT OF A BEVERAGE,SPRINKLE
CHOICEST,BEST
CHOICEST,CREAM
CHOICEST,PICK
CHOICEST,TOP
___ BATH,BIRD
___ BATH,BUBBLE
___ BATH,MUD
___ BATH,SPONGE
CONTAINER CLOSURES,CAP
CONTAINER CLOSURES,CORK
CONTAINER CLOSURES,LID
CONTAINER CLOSURES,TAB
DURATION,PERIOD
DURATION,SPELL
DURATION,STRETCH
DURATION,TIME
REGULATE,CHECK
REGULATE,CONTAIN
REGULATE,CURB
REGULATE,LIMIT
TRADEMARKS OF A PLATYPUS,BILL
TRADEMARKS OF A PLATYPUS,EGG
TRADEMARKS OF A PLATYPUS,FUR
TRADEMARKS OF A PLATYPUS,VENOM
CHUTZPAH,BRASS
CHUTZPAH,CHEEK
CHUTZPAH,GALL
CHUTZPAH,NERVE
ACCESSORIES FOR DOG WALKING,COLLAR
ACCESSORIES FOR DOG WALKING,HALTER
ACCESSORIES FOR DOG WALKING,HARNESS
ACCESSORIES FOR DOG WALKING,LEAD
THINGS THAT SPIN,CAROUSEL
THINGS THAT SPIN,GLOBE
THINGS THAT SPIN,RECORD
THINGS THAT SPIN,TOP
LEAD SINGERS OF ’70S ROCK BANDS,FERRY
LEAD SINGERS OF ’70S ROCK BANDS,MERCURY
LEAD SINGERS OF ’70S ROCK BANDS,NICKS
LEAD SINGERS OF ’70S ROCK BANDS,PLANT
ONE WITH TOP BILLING,HEADLINER
ONE WITH TOP BILLING,LEAD
ONE WITH TOP BILLING,PRINCIPAL
ONE WITH TOP BILLING,STAR
VAMPIRE VULNERABILITIES,CROSS
VAMPIRE VULNERABILITIES,GARLIC
VAMPIRE VULNERABILITIES,SILVER
VAMPIRE VULNERABILITIES,SUN
"SATIRICAL PUBLICATIONS, FAMILIARLY",CRACKED
"SATIRICAL PUBLICATIONS, FAMILIARLY",LAMPOON
"SATIRICAL PUBLICATIONS, FAMILIARLY",MAD
"SATIRICAL PUBLICATIONS, FAMILIARLY",ONION
CLUB ___,MED
CLUB ___,MUSIC
CLUB ___,SANDWICH
CLUB ___,SODA
PLAYFULLY POKE FUN AT,KID
PLAYFULLY POKE FUN AT,NEEDLE
PLAYFULLY POKE FUN AT,RIB
PLAYFULLY POKE FUN AT,TEASE
CUTS OF BEEF,CHUCK
ACRONYMS,MIA
ACRONYMS,OMG
ACRONYMS,PIN
ACRONYMS,RAM
COCKTAILS MINUS PLACE NAMES,LIBRE
COCKTAILS MINUS PLACE NAMES,MAMA
COCKTAILS MINUS PLACE NAMES,MULE
COCKTAILS MINUS PLACE NAMES,SLING
FASHION DESIGNER'S OUTPUT,BRAND
FASHION DESIGNER'S OUTPUT,COLLECTION
FASHION DESIGNER'S OUTPUT,LABEL
FASHION DESIGNER'S OUTPUT,LINE
PLAYGROUND VERBS,DODGE
PLAYGROUND VERBS,HIDE
PLAYGROUND VERBS,HOP
PLAYGROUND VERBS,TAG
LOONEY TUNES FIGURES,BUNNY
LOONEY TUNES FIGURES,DUCK
LOONEY TUNES FIGURES,MARTIAN
LOONEY TUNES FIGURES,PIG
HOMOPHONES OF MUSICALS,GREECE
HOMOPHONES OF MUSICALS,HARE
HOMOPHONES OF MUSICALS,KATZ
HOMOPHONES OF MUSICALS,MAIM
EARLY ITERATION,DRAFT
EARLY ITERATION,OUTLINE
EARLY ITERATION,PLAN
EARLY ITERATION,SKETCH
ENJOY A MEAL,DINE
ENJOY A MEAL,FEAST
ENJOY A MEAL,FEED
ENJOY A MEAL,SUP
SPANISH PRONOUNS,ELLA
SPANISH PRONOUNS,ME
SPANISH PRONOUNS,SUS
SPANISH PRONOUNS,YO
SLIM ___,FIT
SLIM ___,JIM
SLIM ___,PICKINGS
SLIM ___,SHADY
BIT OF LEGISLATION,ACT
BIT OF LEGISLATION,BILL
BIT OF LEGISLATION,MEASURE
BIT OF LEGISLATION,RESOLUTION
GRASSLAND,MEADOW
GRASSLAND,PLAIN
GRASSLAND,PRAIRIE
GRASSLAND,SAVANNA
FORTHRIGHT,DIRECT
FORTHRIGHT,FRANK
FORTHRIGHT,OPEN
FORTHRIGHT,STRAIGHT
CAR COMPANIES MINUS LETTER,AURA
CAR COMPANIES MINUS LETTER,BUCK
CAR COMPANIES MINUS LETTER,DOGE
CAR COMPANIES MINUS LETTER,HODA
PHOTO,PIC
PHOTO,SHOT
PHOTO,SNAP
PHOTO,STILL
"ASSURE, AS A VICTORY",CINCH
"ASSURE, AS A VICTORY",ICE
"ASSURE, AS A VICTORY",LOCK
"ASSURE, AS A VICTORY",SECURE
MOVE IN AN EFFORTLESS WAY,BREEZE
MOVE IN AN EFFORTLESS WAY,COAST
MOVE IN AN EFFORTLESS WAY,GLIDE
MOVE IN AN EFFORTLESS WAY,SAIL
___ BLANKET,PICNIC
___ BLANKET,SECURITY
___ BLANKET,THROW
___ BLANKET,WET
CORRUPT,BASE
CORRUPT,DIRTY
CORRUPT,LOW
CORRUPT,VILE
REACH OUT TO,CONTACT
REACH OUT TO,MESSAGE
REACH OUT TO,PING
REACH OUT TO,TEXT
CLASSIC STILL LIFE COMPONENTS,FRUIT
CLASSIC STILL LIFE COMPONENTS,PITCHER
CLASSIC STILL LIFE COMPONENTS,SKULL
CLASSIC STILL LIFE COMPONENTS,TABLECLOTH
BEER ___,BATTER
BEER ___,CAN
BEER ___,GARDEN
BEER ___,PONG
ANIMALS WHOSE NAMES ARE TWO ANIMALS,BULLDOG
ANIMALS WHOSE NAMES ARE TWO ANIMALS,CATFISH
ANIMALS WHOSE NAMES ARE TWO ANIMALS,HORSEFLY
ANIMALS WHOSE NAMES ARE TWO ANIMALS,TURTLEDOVE
SHARP TURNS,DOGLEG
SHARP TURNS,HAIRPIN
SHARP TURNS,SWITCHBACK
SHARP TURNS,ZAG
CLASSIC PARTY GAMES,CATEGORIES
CLASSIC PARTY GAMES,CHARADES
CLASSIC PARTY GAMES,FISHBOWL
CLASSIC PARTY GAMES,WEREWOLF
THINGS WITH SPRING/S,CLOCK
THINGS WITH SPRING/S,MATTRESS
THINGS WITH SPRING/S,MOUSETRAP
THINGS WITH SPRING/S,TRAMPOLINE
AFFLUENT,FLUSH
AFFLUENT,LOADED
AFFLUENT,RICH
AFFLUENT,WEALTHY
CUT INTO PIECES,CHOP
CUT INTO PIECES,CUBE
CUT INTO PIECES,DICE
CUT INTO PIECES,MINCE
OLD-FASHIONED,SQUARE
OLD-FASHIONED,STRAIGHT
OLD-FASHIONED,STUFFY
OLD-FASHIONED,TRADITIONAL
FRUIT HOMOPHONES,BURY
FRUIT HOMOPHONES,CURRENT
FRUIT HOMOPHONES,LEACHY
SORCERER’S OUTPUT,CHARM
SORCERER’S OUTPUT,HEX
SORCERER’S OUTPUT,MAGIC
SORCERER’S OUTPUT,SPELL
ONE BEING MANIPULATED,INSTRUMENT
ONE BEING MANIPULATED,PAWN
ONE BEING MANIPULATED,PUPPET
ONE BEING MANIPULATED,TOOL
CLASSIC SUPERHERO WEAR,CAPE
CLASSIC SUPERHERO WEAR,MASK
CLASSIC SUPERHERO WEAR,TIGHTS
CLASSIC SUPERHERO WEAR,UNDERWEAR
ACTION MOVIE DIRECTORS,BAY
ACTION MOVIE DIRECTORS,CARPENTER
ACTION MOVIE DIRECTORS,SCOTT
ACTION MOVIE DIRECTORS,WOO
SMIDGEN,BIT
SMIDGEN,DASH
SMIDGEN,PINCH
SMIDGEN,TOUCH
BARGAIN,BUY
BARGAIN,DEAL
BARGAIN,STEAL
BARGAIN,VALUE
BILLIARDS EQUIPMENT,BALL
BILLIARDS EQUIPMENT,CHALK
BILLIARDS EQUIPMENT,CUE
BILLIARDS EQUIPMENT,RACK
___BOOK (THAT’S NOT A BOOK),FACE
___BOOK (THAT’S NOT A BOOK),MAC
___BOOK (THAT’S NOT A BOOK),MATCH
___BOOK (THAT’S NOT A BOOK),POCKET
"BODY PARTS IN “HEAD, SHOULDERS, KNEES AND TOES”",HEAD
"BODY PARTS IN “HEAD, SHOULDERS, KNEES AND TOES”",KNEES
"BODY PARTS IN “HEAD, SHOULDERS, KNEES AND TOES”",SHOULDERS
"BODY PARTS IN “HEAD, SHOULDERS, KNEES AND TOES”",TOES
"CAR, INFORMALLY",AUTO
"CAR, INFORMALLY",RIDE
"CAR, INFORMALLY",WHEELS
"CAR, INFORMALLY",WHIP
REMOVES THE COVERING OF,PARES
REMOVES THE COVERING OF,PEELS
REMOVES THE COVERING OF,SHELLS
REMOVES THE COVERING OF,SHUCKS
“BUZZY” THINGS,BEES
“BUZZY” THINGS,CAFFEINE
“BUZZY” THINGS,GOSSIP
“BUZZY” THINGS,INTERCOMS
TAKE ADVANTAGE OF,EXPLOIT
TAKE ADVANTAGE OF,LEVERAGE
TAKE ADVANTAGE OF,MILK
TAKE ADVANTAGE OF,USE
"FINISHED, AS TIME",DONE
"FINISHED, AS TIME",OVER
"FINISHED, AS TIME",THROUGH
"FINISHED, AS TIME",UP
NEWSPAPER DESKS,CITY
NEWSPAPER DESKS,COPY
NEWSPAPER DESKS,CULTURE
NEWSPAPER DESKS,SPORTS
WORDS BEGINNING WITH GREETINGS,HEYDAY
WORDS BEGINNING WITH GREETINGS,HIJINKS
WORDS BEGINNING WITH GREETINGS,SUPPER
WORDS BEGINNING WITH GREETINGS,YOGURT
CONDUITS FOR WATER REMOVAL,DRAIN
CONDUITS FOR WATER REMOVAL,DUCT
CONDUITS FOR WATER REMOVAL,PIPE
CONDUITS FOR WATER REMOVAL,SEWER
FOOD PRODUCTS ASSOCIATED WITH SENTIMENTALITY,CHEESE
FOOD PRODUCTS ASSOCIATED WITH SENTIMENTALITY,CORN
FOOD PRODUCTS ASSOCIATED WITH SENTIMENTALITY,SAP
FOOD PRODUCTS ASSOCIATED WITH SENTIMENTALITY,SCHMALTZ
THINGS TO CRACK,EGG
THINGS TO CRACK,KNUCKLES
THINGS TO CRACK,SMILE
THINGS TO CRACK,WINDOW
___ CHANGE,CHUMP
___ CHANGE,CLIMATE
___ CHANGE,LOOSE
___ CHANGE,SEA
ADVERTISING FORMAT,BANNER
ADVERTISING FORMAT,BILLBOARD
ADVERTISING FORMAT,POSTER
ADVERTISING FORMAT,SIGN
INAUGURAL,FIRST
INAUGURAL,INITIAL
INAUGURAL,MAIDEN
INAUGURAL,PREMIER
ADVOCATE FOR,BACK
ADVOCATE FOR,CHAMPION
ADVOCATE FOR,ENDORSE
ADVOCATE FOR,SUPPORT
PRONOUN PLUS “E”,HERE
PRONOUN PLUS “E”,THEME
PRONOUN PLUS “E”,USE
PRONOUN PLUS “E”,WEE
FOUND ON A STOVE TOP,GRIDDLE
FOUND ON A STOVE TOP,KETTLE
FOUND ON A STOVE TOP,PAN
FOUND ON A STOVE TOP,POT
ORNAMENTAL BORDER,FRILL
ORNAMENTAL BORDER,FRINGE
ORNAMENTAL BORDER,RUFFLE
ORNAMENTAL BORDER,TRIM
"DEPOSIT, WITH “DOWN”",LAY
"DEPOSIT, WITH “DOWN”",PLACE
"DEPOSIT, WITH “DOWN”",PUT
"DEPOSIT, WITH “DOWN”",SET
WORDS THAT SOUNDS LIKE PLURAL LETTERS,GEEZ
WORDS THAT SOUNDS LIKE PLURAL LETTERS,SEIZE
WORDS THAT SOUNDS LIKE PLURAL LETTERS,TEASE
WORDS THAT SOUNDS LIKE PLURAL LETTERS,WISE
AGENCY IN DECISIONMAKING,CHOICE
AGENCY IN DECISIONMAKING,SAY
AGENCY IN DECISIONMAKING,VOICE
AGENCY IN DECISIONMAKING,VOTE
DOG COMMANDS,HEEL
DOG COMMANDS,SHAKE
DOG COMMANDS,SPEAK
KINDS OF NOTES,FLAT
KINDS OF NOTES,NATURAL
KINDS OF NOTES,QUARTER
KINDS OF NOTES,WHOLE
___ IRON,PUMP
___ IRON,STEAM
___ IRON,TIRE
___ IRON,WAFFLE
AMENABLE,EASY
AMENABLE,FLEXIBLE
AMENABLE,OPEN
AMENABLE,RECEPTIVE
ANAGRAMS,EVIL
ANAGRAMS,LIVE
ANAGRAMS,VEIL
ANAGRAMS,VILE
SPELLING BEE RANKS,AMAZING
SPELLING BEE RANKS,BEGINNER
SPELLING BEE RANKS,GENIUS
SPELLING BEE RANKS,SOLID
ADJECTIVES FOR A CANDLE,LIT
ADJECTIVES FOR A CANDLE,SCENTED
ADJECTIVES FOR A CANDLE,WAXY
ADJECTIVES FOR A CANDLE,WICKED
FOOD,CHOW
FOOD,EATS
FOOD,FARE
FOOD,GRUB
PILOT,DIRECT
PILOT,GUIDE
PILOT,LEAD
PILOT,STEER
INTIMIDATE,BULLY
INTIMIDATE,COW
INTIMIDATE,DAUNT
INTIMIDATE,RATTLE
___ MARKET,BULL
___ MARKET,FLEA
___ MARKET,MEAT
___ MARKET,STOCK
PLUNDER,RAID
PLUNDER,ROB
PLUNDER,SACK
HAIRSTYLES,FADE
___ PIN,BOBBY
___ PIN,HAIR
___ PIN,PUSH
___ PIN,SAFETY
CORPUS,BODY
CORPUS,CANON
CORPUS,OEUVRE
CORPUS,WORKS
MOUNT ___,FUJI
MOUNT ___,HOOD
MOUNT ___,OLYMPUS
MOUNT ___,WHITNEY
COMPONENTS OF AN LP,INSERT
COMPONENTS OF AN LP,JACKET
COMPONENTS OF AN LP,RECORD
COMPONENTS OF AN LP,SLEEVE
THINGS PEOPLE SHAKE,HANDS
THINGS PEOPLE SHAKE,MARACA
THINGS PEOPLE SHAKE,POLAROID
THINGS PEOPLE SHAKE,SNOWGLOBE
“DON’T DELAY!”,HURRY
“DON’T DELAY!”,NOW
“DON’T DELAY!”,PRONTO
“DON’T DELAY!”,STAT
OCEAN PHENOMENA,CURRENT
OCEAN PHENOMENA,DRIFT
OCEAN PHENOMENA,TIDE
OCEAN PHENOMENA,WAVE
DUMBBELL EXERCISES,CURL
DUMBBELL EXERCISES,FLY
DUMBBELL EXERCISES,PRESS
DUMBBELL EXERCISES,ROW
PHILOSOPHER HOMOPHONES,LOCK
PHILOSOPHER HOMOPHONES,MARKS
PHILOSOPHER HOMOPHONES,PANE
PHILOSOPHER HOMOPHONES,RUSTLE
CONFORMISTS,FOLLOWERS
CONFORMISTS,LEMMINGS
CONFORMISTS,PUPPETS
CONFORMISTS,SHEEP
COMPANY OWNERSHIP OFFERS,EQUITY
COMPANY OWNERSHIP OFFERS,OPTIONS
COMPANY OWNERSHIP OFFERS,SHARES
COMPANY OWNERSHIP OFFERS,STOCKS
U.S. CITIES,BILLINGS
U.S. CITIES,BUFFALO
U.S. CITIES,MOBILE
U.S. CITIES,PHOENIX
WHAT “DIGS” MIGHT MEAN,APARTMENT
WHAT “DIGS” MIGHT MEAN,INSULTS
WHAT “DIGS” MIGHT MEAN,LIKES
WHAT “DIGS” MIGHT MEAN,SHOVELS
"REMOVE, AS BODY HAIR",LASER
"REMOVE, AS BODY HAIR",PLUCK
"REMOVE, AS BODY HAIR",THREAD
"REMOVE, AS BODY HAIR",WAX
TWIST AROUND,COIL
TWIST AROUND,SPOOL
TWIST AROUND,WIND
TWIST AROUND,WRAP
THINGS MADE OF CELLS,HONEYCOMB
THINGS MADE OF CELLS,ORGANISM
THINGS MADE OF CELLS,SOLAR PANEL
THINGS MADE OF CELLS,SPREADSHEET
B-___,BALL
B-___,MOVIE
B-___,SCHOOL
B-___,VITAMIN
"TAKE HOME, AS INCOME",CLEAR
"TAKE HOME, AS INCOME",EARN
"TAKE HOME, AS INCOME",MAKE
"TAKE HOME, AS INCOME",NET
PARTS OF A WIZARD COSTUME,BEARD
PARTS OF A WIZARD COSTUME,HAT
PARTS OF A WIZARD COSTUME,ROBE
PARTS OF A WIZARD COSTUME,STAFF
FOUND ON A SHIP,BRIDGE
FOUND ON A SHIP,DECK
FOUND ON A SHIP,HATCH
FOUND ON A SHIP,KEEL
C-___,CLEF
C-___,SECTION
C-___,SPAN
C-___,SUITE
“AWESOME!”,COOL
“AWESOME!”,NICE
“AWESOME!”,SICK
“AWESOME!”,SWEET
VARIETY,KIND
VARIETY,SORT
VARIETY,STYLE
VARIETY,TYPE
GIST,DRIFT
GIST,IDEA
GIST,MESSAGE
GIST,POINT
"FRIED APPETIZER, INFORMALLY",RING
"FRIED APPETIZER, INFORMALLY",STICK
"FRIED APPETIZER, INFORMALLY",TENDER
"FRIED APPETIZER, INFORMALLY",WING
MOVE TO ACTION,DRIVE
MOVE TO ACTION,PROMPT
MOVE TO ACTION,PROPEL
MOVE TO ACTION,PUSH
UNO CARDS,DRAW
UNO CARDS,REVERSE
UNO CARDS,SKIP
UNO CARDS,WILD
HAIL SIZE COMPARISONS,BASEBALL
HAIL SIZE COMPARISONS,GRAPEFRUIT
HAIL SIZE COMPARISONS,MARBLE
HAIL SIZE COMPARISONS,PEA
PLACES WITH BENCHES,COURTROOM
PLACES WITH BENCHES,DUGOUT
PLACES WITH BENCHES,GYM
PLACES WITH BENCHES,PARK
DREAM UP,CONCEIVE
DREAM UP,ENVISION
DREAM UP,IMAGINE
DREAM UP,PICTURE
THIN COVERING,COAT
THIN COVERING,FILM
THIN COVERING,LAYER
THIN COVERING,SKIN
"REMOVE, AS CRUMBS",BRUSH
"REMOVE, AS CRUMBS",FLICK
"REMOVE, AS CRUMBS",SWEEP
"REMOVE, AS CRUMBS",WIPE
VERBS FOR A SOFTWARE ENGINEER,CODE
VERBS FOR A SOFTWARE ENGINEER,DEVELOP
VERBS FOR A SOFTWARE ENGINEER,HACK
VERBS FOR A SOFTWARE ENGINEER,PROGRAM
GRAB ONE’S ATTENTION,ABSORB
GRAB ONE’S ATTENTION,ENGROSS
GRAB ONE’S ATTENTION,HOLD
GRAB ONE’S ATTENTION,RIVET
DOCUMENT WITH VIDEO,FILM
DOCUMENT WITH VIDEO,RECORD
DOCUMENT WITH VIDEO,SHOOT
DOCUMENT WITH VIDEO,TAPE
ANAGRAMS,PASTEL
ANAGRAMS,PETALS
ANAGRAMS,PLEATS
ANAGRAMS,STAPLE
PRETTY ___,GOOD
PRETTY ___,PENNY
PRETTY ___,PLEASE
PRETTY ___,WOMAN
FEELING SOME TYPE OF WAY,BITTER
FEELING SOME TYPE OF WAY,SALTY
FEELING SOME TYPE OF WAY,SORE
FEELING SOME TYPE OF WAY,UPSET
THROW HERE AND THERE,PEPPER
THROW HERE AND THERE,SCATTER
THROW HERE AND THERE,SPRINKLE
THROW HERE AND THERE,STREW
THINGS WITH LAYERS,CAKE
THINGS WITH LAYERS,EARTH
THINGS WITH LAYERS,ONION
THINGS WITH LAYERS,PLYWOOD
___ POTATO,BAKED
___ POTATO,COUCH
___ POTATO,HOT
___ POTATO,SWEET
CORE,CRUX
CORE,ESSENCE
CORE,HEART
CORE,SUBSTANCE
COMPLICATED,BAROQUE
COMPLICATED,COMPLEX
COMPLICATED,ELABORATE
COMPLICATED,INVOLVED
SYMBOLS USED IN MAKING LISTS,ARROW
SYMBOLS USED IN MAKING LISTS,BULLET
SYMBOLS USED IN MAKING LISTS,CHECKBOX
SYMBOLS USED IN MAKING LISTS,HYPHEN
WHAT “CROSS” MIGHT MEAN,ANGRY
WHAT “CROSS” MIGHT MEAN,BETRAY
WHAT “CROSS” MIGHT MEAN,CRUCIFIX
WHAT “CROSS” MIGHT MEAN,HYBRID
HOMOPHONES,BI
HOMOPHONES,BUY
HOMOPHONES,BY
HOMOPHONES,BYE
"MUSCLES, INFORMALLY",AB
MUSIC GENRES,DUB
MUSIC GENRES,EMO
MUSIC GENRES,TRAP
SETTINGS ON AN APPLIANCE KNOB,HI
SETTINGS ON AN APPLIANCE KNOB,LO
SETTINGS ON AN APPLIANCE KNOB,MED
SETTINGS ON AN APPLIANCE KNOB,OFF
PLACES IN NEW YORK CITY,CHINATOWN
PLACES IN NEW YORK CITY,DUMBO
PLACES IN NEW YORK CITY,MANHATTAN
PLACES IN NEW YORK CITY,WALL STREET
RHYMING TITLES,BE KIND REWIND
RHYMING TITLES,E.T.
RHYMING TITLES,FRIGHT NIGHT
RHYMING TITLES,KILL BILL
ENDING IN UNITS OF MEASUREMENT,HEDWIG AND THE ANGRY INCH
ENDING IN UNITS OF MEASUREMENT,MY LEFT FOOT
ENDING IN UNITS OF MEASUREMENT,THE GREEN MILE
ENDING IN UNITS OF MEASUREMENT,THE LONGEST YARD
STARTING WITH ANIMALS,BEETLEJUICE
STARTING WITH ANIMALS,FOXY BROWN
STARTING WITH ANIMALS,DOGMA
STARTING WITH ANIMALS,OCTOPUSSY
ENJOY,APPRECIATE
ENJOY,DIG
ENJOY,LIKE
BLOCKBUSTER,HIT
BLOCKBUSTER,SENSATION
BLOCKBUSTER,SMASH
BLOCKBUSTER,SUCCESS
CAMPAIGN SWAG,BUTTON
CAMPAIGN SWAG,HAT
CAMPAIGN SWAG,SHIRT
CAMPAIGN SWAG,STICKER
WORDS AFTER “COPY”,CAT
WORDS AFTER “COPY”,EDITOR
WORDS AFTER “COPY”,PASTE
WORDS AFTER “COPY”,THAT
WRITING ASSIGNMENTS,ARTICLE
WRITING ASSIGNMENTS,ESSAY
WRITING ASSIGNMENTS,PAPER
WRITING ASSIGNMENTS,REPORT
THINGS THAT ARE PINK,BUBBLE GUM
THINGS THAT ARE PINK,CARNATION
THINGS THAT ARE PINK,ERASER
THINGS THAT ARE PINK,FLAMINGO
NATO PHONETIC ALPHABET,FOXTROT
NATO PHONETIC ALPHABET,HOTEL
NATO PHONETIC ALPHABET,VICTOR
NATO PHONETIC ALPHABET,YANKEE
ASSOCIATED WITH #2,DEPUTY
ASSOCIATED WITH #2,DEREK JETER
ASSOCIATED WITH #2,PENCIL
ASSOCIATED WITH #2,SILVER MEDAL
BASKETBALL SHOTS,DUNK
BASKETBALL SHOTS,FLOATER
BASKETBALL SHOTS,LAYUP
BASKETBALL SHOTS,THREE
FISH,PIKE
QUALITIES OF THICK HAIR,BODY
QUALITIES OF THICK HAIR,BOUNCE
QUALITIES OF THICK HAIR,LIFT
QUALITIES OF THICK HAIR,VOLUME
___ CHILD,FLOWER
___ CHILD,ONLY
___ CHILD,POSTER
___ CHILD,PROBLEM
CURRENT SITUATION,CONDITION
CURRENT SITUATION,FORM
CURRENT SITUATION,SHAPE
CURRENT SITUATION,STATE
REMOTE RURAL AREA,BUSH
REMOTE RURAL AREA,COUNTRY
REMOTE RURAL AREA,STICKS
REMOTE RURAL AREA,WOODS
CLASSIC LAWN ORNAMENTS,FLAMINGO
CLASSIC LAWN ORNAMENTS,FOUNTAIN
CLASSIC LAWN ORNAMENTS,GNOME
CLASSIC LAWN ORNAMENTS,PINWHEEL
___ TALE,FAIRY
___ TALE,FISH
___ TALE,FOLK
___ TALE,TALL
"DELIVER, AS A PACKAGE",MAIL
"DELIVER, AS A PACKAGE",POST
"DELIVER, AS A PACKAGE",SEND
"DELIVER, AS A PACKAGE",SHIP
KINDS OF LIP MAKEUP,BALM
KINDS OF LIP MAKEUP,GLOSS
KINDS OF LIP MAKEUP,LINER
KINDS OF LIP MAKEUP,STAIN
PREDICAMENT,CORNER
PREDICAMENT,FIX
PREDICAMENT,HOLE
PREDICAMENT,SPOT
MEASURED IN DEGREES,ANGLE
